port,Iteration,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flow_id,,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,GLOBAL,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S2,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S3,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S4,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,S5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metric_name,,ET,PIR,FIR,CIR,PRIORITY,UPLINK_ORIGINAL_PCT,FRAME_SIZE,RXPOWER,TXPOWER,VENDOR,PN,WLENGTH,TEMPERATURE,VOLTAGE,POWER,CLOCKOFFSET,TX:LINERATE,RX:LINERATE,TX:UTILPCT,RX:UTILPCT,TX:UTILRATE,RX:UTILRATE,TX:FRMRATE,RX:FRMRATE,TX:DATARATE,RX:DATARATE,TX:BYTES,RX:BYTES,TX:BADFRM,RX:BADFRM,TX:PAUSE,RX:PAUSE,CRC:CUR,CRC:TOT,JABBER:CUR,JABBER:TOT,RUNT:CUR,RUNT:TOT,BLOCKTYPE:CUR,BLOCKTYPE:TOT,SYNCHEADER:CUR,SYNCHEADER:TOT,LOS:CUR,LOS:TOT,LOSYNC:CUR,LOSYNC:TOT,PATTERNLOSS:CUR,PATTERNLOSS:TOT,DISRUPT:CUR,DISRUPT:TOT,DISRUPT:LAST,DISRUPT:MIN,DISRUPT:MAX,DISRUPT:CNT,LFAULT,RFAULT,LOF,MS-AIS,MS-RDI,AIS-L,RDI-L,PCSHIBER:CUR,PCSHIBER:TOT,PCSLOBL:CUR,PCSLOBL:TOT,RXTOT,TXTOT,TEST,NOTEST,VLANCNT,VLANSTACK,MPLSCNT,MPLSSTACK,<64,64-127,128-255,256-511,512-1023,1024-1279,1280-1518,>1518,L2UNICAST,L2BROADCAST,L2MULTICAST,L3UNICAST,L3BROADCAST,L3MULTICAST,SPVLANCNT,MLSPCNT,PWCNT,CEVLANCNT,PBBCNT,PPPOECNT,EOECNT,EOEVLANCNT,IPG:CUR,IPG:MIN,IPG:MAX,IPG:AVG,FDV,PATTSTAT,ALARMSTAT,RX:LINERATE,PIR,FIR,CIR,PRIORITY,UPLINK_ORIGINAL_PCT,FRAME_SIZE,TX:UTILPCT,RX:UTILPCT,TX:UTILRATE,RX:UTILRATE,TX:FRMRATE,RX:FRMRATE,TX:DATARATE,RX:DATARATE,TX:BYTES,RX:BYTES,QOS,LATENCYSUM,TXSTATUS,VLANINFO,STREAMSTATUS,BITS:CUR,BITS:TOT,BER:CUR,BER:TOT,CRC:CUR,CRC:TOT,CRCRATE:CUR,CRCRATE:TOT,JABBER:CUR,JABBER:TOT,RUNT:CUR,RUNT:TOT,FRLOSS:CUR,FRLOSS:TOT,FRLOSSRATE:CUR,FRLOSSRATE:TOT,OOS:CUR,OOS:TOT,DISRUPT:CUR,DISRUPT:TOT,DISRUPT:LAST,DISRUPT:MIN,DISRUPT:MAX,DISRUPT:CNT,DISRUPT:VIOLATIONCNT,TRAFLOSSINFO,RXTOT,TXTOT,TEST,VLANCNT,VLANSTACK,MPLSCNT,MPLSSTACK,<64,64-127,128-255,256-511,512-1023,1024-1279,1280-1518,>1518,SPVLANCNT,MLSPCNT,PWCNT,CEVLANCNT,PBBCNT,PPPOECNT,EOECNT,EOEVLANCNT,FPS:TX:CUR,FPS:TX:MIN,FPS:TX:MAX,FPS:TX:AVG,FPS:RX:CUR,FPS:RX:MIN,FPS:RX:MAX,FPS:RX:AVG,DATARATE:TX:CUR,DATARATE:TX:MIN,DATARATE:TX:MAX,DATARATE:TX:AVG,DATARATE:RX:CUR,DATARATE:RX:MIN,DATARATE:RX:MAX,DATARATE:RX:AVG,IPG:CUR,IPG:MIN,IPG:MAX,IPG:AVG,FDV,RTD:CUR,RTD:MIN,RTD:MAX,RTD:AVG,RX:LINERATE,PIR,FIR,CIR,PRIORITY,UPLINK_ORIGINAL_PCT,FRAME_SIZE,TX:UTILPCT,RX:UTILPCT,TX:UTILRATE,RX:UTILRATE,TX:FRMRATE,RX:FRMRATE,TX:DATARATE,RX:DATARATE,TX:BYTES,RX:BYTES,QOS,LATENCYSUM,TXSTATUS,VLANINFO,STREAMSTATUS,BITS:CUR,BITS:TOT,BER:CUR,BER:TOT,CRC:CUR,CRC:TOT,CRCRATE:CUR,CRCRATE:TOT,JABBER:CUR,JABBER:TOT,RUNT:CUR,RUNT:TOT,FRLOSS:CUR,FRLOSS:TOT,FRLOSSRATE:CUR,FRLOSSRATE:TOT,OOS:CUR,OOS:TOT,DISRUPT:CUR,DISRUPT:TOT,DISRUPT:LAST,DISRUPT:MIN,DISRUPT:MAX,DISRUPT:CNT,DISRUPT:VIOLATIONCNT,TRAFLOSSINFO,RXTOT,TXTOT,TEST,VLANCNT,VLANSTACK,MPLSCNT,MPLSSTACK,<64,64-127,128-255,256-511,512-1023,1024-1279,1280-1518,>1518,SPVLANCNT,MLSPCNT,PWCNT,CEVLANCNT,PBBCNT,PPPOECNT,EOECNT,EOEVLANCNT,FPS:TX:CUR,FPS:TX:MIN,FPS:TX:MAX,FPS:TX:AVG,FPS:RX:CUR,FPS:RX:MIN,FPS:RX:MAX,FPS:RX:AVG,DATARATE:TX:CUR,DATARATE:TX:MIN,DATARATE:TX:MAX,DATARATE:TX:AVG,DATARATE:RX:CUR,DATARATE:RX:MIN,DATARATE:RX:MAX,DATARATE:RX:AVG,IPG:CUR,IPG:MIN,IPG:MAX,IPG:AVG,FDV,RTD:CUR,RTD:MIN,RTD:MAX,RTD:AVG,RX:LINERATE,PIR,FIR,CIR,PRIORITY,UPLINK_ORIGINAL_PCT,FRAME_SIZE,TX:UTILPCT,RX:UTILPCT,TX:UTILRATE,RX:UTILRATE,TX:FRMRATE,RX:FRMRATE,TX:DATARATE,RX:DATARATE,TX:BYTES,RX:BYTES,QOS,LATENCYSUM,TXSTATUS,VLANINFO,STREAMSTATUS,BITS:CUR,BITS:TOT,BER:CUR,BER:TOT,CRC:CUR,CRC:TOT,CRCRATE:CUR,CRCRATE:TOT,JABBER:CUR,JABBER:TOT,RUNT:CUR,RUNT:TOT,FRLOSS:CUR,FRLOSS:TOT,FRLOSSRATE:CUR,FRLOSSRATE:TOT,OOS:CUR,OOS:TOT,DISRUPT:CUR,DISRUPT:TOT,DISRUPT:LAST,DISRUPT:MIN,DISRUPT:MAX,DISRUPT:CNT,DISRUPT:VIOLATIONCNT,TRAFLOSSINFO,RXTOT,TXTOT,TEST,VLANCNT,VLANSTACK,MPLSCNT,MPLSSTACK,<64,64-127,128-255,256-511,512-1023,1024-1279,1280-1518,>1518,SPVLANCNT,MLSPCNT,PWCNT,CEVLANCNT,PBBCNT,PPPOECNT,EOECNT,EOEVLANCNT,FPS:TX:CUR,FPS:TX:MIN,FPS:TX:MAX,FPS:TX:AVG,FPS:RX:CUR,FPS:RX:MIN,FPS:RX:MAX,FPS:RX:AVG,DATARATE:TX:CUR,DATARATE:TX:MIN,DATARATE:TX:MAX,DATARATE:TX:AVG,DATARATE:RX:CUR,DATARATE:RX:MIN,DATARATE:RX:MAX,DATARATE:RX:AVG,IPG:CUR,IPG:MIN,IPG:MAX,IPG:AVG,FDV,RTD:CUR,RTD:MIN,RTD:MAX,RTD:AVG,RX:LINERATE,PIR,FIR,CIR,PRIORITY,UPLINK_ORIGINAL_PCT,FRAME_SIZE,TX:UTILPCT,RX:UTILPCT,TX:UTILRATE,RX:UTILRATE,TX:FRMRATE,RX:FRMRATE,TX:DATARATE,RX:DATARATE,TX:BYTES,RX:BYTES,QOS,LATENCYSUM,TXSTATUS,VLANINFO,STREAMSTATUS,BITS:CUR,BITS:TOT,BER:CUR,BER:TOT,CRC:CUR,CRC:TOT,CRCRATE:CUR,CRCRATE:TOT,JABBER:CUR,JABBER:TOT,RUNT:CUR,RUNT:TOT,FRLOSS:CUR,FRLOSS:TOT,FRLOSSRATE:CUR,FRLOSSRATE:TOT,OOS:CUR,OOS:TOT,DISRUPT:CUR,DISRUPT:TOT,DISRUPT:LAST,DISRUPT:MIN,DISRUPT:MAX,DISRUPT:CNT,DISRUPT:VIOLATIONCNT,TRAFLOSSINFO,RXTOT,TXTOT,TEST,VLANCNT,VLANSTACK,MPLSCNT,MPLSSTACK,<64,64-127,128-255,256-511,512-1023,1024-1279,1280-1518,>1518,SPVLANCNT,MLSPCNT,PWCNT,CEVLANCNT,PBBCNT,PPPOECNT,EOECNT,EOEVLANCNT,FPS:TX:CUR,FPS:TX:MIN,FPS:TX:MAX,FPS:TX:AVG,FPS:RX:CUR,FPS:RX:MIN,FPS:RX:MAX,FPS:RX:AVG,DATARATE:TX:CUR,DATARATE:TX:MIN,DATARATE:TX:MAX,DATARATE:TX:AVG,DATARATE:RX:CUR,DATARATE:RX:MIN,DATARATE:RX:MAX,DATARATE:RX:AVG,IPG:CUR,IPG:MIN,IPG:MAX,IPG:AVG,FDV,RTD:CUR,RTD:MIN,RTD:MAX,RTD:AVG,RX:LINERATE,PIR,FIR,CIR,PRIORITY,UPLINK_ORIGINAL_PCT,FRAME_SIZE,TX:UTILPCT,RX:UTILPCT,TX:UTILRATE,RX:UTILRATE,TX:FRMRATE,RX:FRMRATE,TX:DATARATE,RX:DATARATE,TX:BYTES,RX:BYTES,QOS,LATENCYSUM,TXSTATUS,VLANINFO,STREAMSTATUS,BITS:CUR,BITS:TOT,BER:CUR,BER:TOT,CRC:CUR,CRC:TOT,CRCRATE:CUR,CRCRATE:TOT,JABBER:CUR,JABBER:TOT,RUNT:CUR,RUNT:TOT,FRLOSS:CUR,FRLOSS:TOT,FRLOSSRATE:CUR,FRLOSSRATE:TOT,OOS:CUR,OOS:TOT,DISRUPT:CUR,DISRUPT:TOT,DISRUPT:LAST,DISRUPT:MIN,DISRUPT:MAX,DISRUPT:CNT,DISRUPT:VIOLATIONCNT,TRAFLOSSINFO,RXTOT,TXTOT,TEST,VLANCNT,VLANSTACK,MPLSCNT,MPLSSTACK,<64,64-127,128-255,256-511,512-1023,1024-1279,1280-1518,>1518,SPVLANCNT,MLSPCNT,PWCNT,CEVLANCNT,PBBCNT,PPPOECNT,EOECNT,EOEVLANCNT,FPS:TX:CUR,FPS:TX:MIN,FPS:TX:MAX,FPS:TX:AVG,FPS:RX:CUR,FPS:RX:MIN,FPS:RX:MAX,FPS:RX:AVG,DATARATE:TX:CUR,DATARATE:TX:MIN,DATARATE:TX:MAX,DATARATE:TX:AVG,DATARATE:RX:CUR,DATARATE:RX:MIN,DATARATE:RX:MAX,DATARATE:RX:AVG,IPG:CUR,IPG:MIN,IPG:MAX,IPG:AVG,FDV,RTD:CUR,RTD:MIN,RTD:MAX,RTD:AVG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
